time,close,high,low,open,volume,ticker,sentiment_score,RSI_14,MACD_12_26_9,MACDs_12_26_9,MACDh_12_26_9,BBL_5_2.0_2.0,BBM_5_2.0_2.0,BBU_5_2.0_2.0,BBB_5_2.0_2.0,BBP_5_2.0_2.0,log_ret,price_change,sma_10,sma_20,target_3class,target_price_next
2026-02-17,23970.8671875,23970.8671875,23970.8671875,23970.8671875,0.0,HPG,0.0,49.48235529775673,3.7358106727842824,27.364915815469004,-23.629105142684722,23233.895631762014,23984.258203125,24734.620774487983,6.257125527986659,0.4910769698969162,0.0,0.0,24127.1013671875,23984.258203125,0,23970.8671875
2026-02-18,23970.8671875,23970.8671875,23970.8671875,23970.8671875,0.0,HPG,0.0,49.48235529775673,0.400347683513246,21.972002189077852,-21.571654505564606,23236.58892364521,23986.49013671875,24736.391349792288,6.252696487057798,0.4895833284795497,0.0,0.0,23997.6498046875,23986.49013671875,0,23970.8671875
2026-02-19,23970.8671875,23970.8671875,23970.8671875,23970.8671875,0.0,HPG,0.0,49.48235529775673,-2.2174691620275553,17.13410791885677,-19.351577080884326,23236.58892364521,23986.49013671875,24736.391349792288,6.252696487057798,0.4895833284795497,0.0,0.0,23935.1560546875,23986.49013671875,0,23970.8671875
2026-02-20,23970.8671875,23970.8671875,23970.8671875,23970.8671875,0.0,HPG,0.0,49.48235529775673,-4.243194962240523,12.858647342637312,-17.101842304877835,23242.62074400894,23990.95400390625,24739.28726380356,6.2384618783852055,0.48657896322221134,0.0,0.0,23939.619921875,23990.95400390625,1,24551.166015625
2026-02-23,24551.166015625,24551.166015625,24194.057797568665,24194.057797568665,39695150.0,HPG,0.0,58.74635634877476,40.50969783630717,18.388857441371286,22.120840394935883,23296.859920100993,24044.5201171875,24792.18031427401,6.218965431146752,0.838820964665367,0.023920122830530886,0.024208503746898424,24006.5775390625,24044.5201171875,1,25265.3828125
2026-02-24,25265.3828125,25354.658909258927,24417.251262020764,24551.166366189093,109448130.0,HPG,0.0,66.8129054793371,132.085415901136,41.128169133324235,90.95724676781177,23229.87886386509,24127.10126953125,25024.323675197407,7.437465409897453,1.1343363338790087,0.028675841861591042,0.029090952194305242,24162.8123046875,24127.10126953125,1,26158.15234375
2026-02-25,26158.15234375,26515.26057907504,25354.65977329863,25354.65977329863,150050120.0,HPG,0.0,73.7281823806641,273.54560871943977,87.61165705054734,185.93395166889243,22978.63577966753,24243.16142578125,25507.687071894972,10.432019355107448,1.2571973426771172,0.034725704514054385,0.03533568194376624,24381.5408203125,24243.16142578125,0,26247.4296875
2026-02-26,26247.4296875,26381.344792792574,25711.767348269823,26336.70578500842,59946480.0,HPG,0.0,74.30478833871099,388.3807546315584,147.76547656674956,240.61527806480882,22796.68877149526,24345.82998046875,25894.971189442236,12.726131828048368,1.1137593190395194,0.0034071725437122315,0.003412983553914062,24604.7333984375,24345.82998046875,-1,25711.767578125
2026-02-27,25711.767578125,26247.429922143827,25711.767578125,26202.790913960616,52037150.0,HPG,0.0,65.07600892958331,431.19443851989854,204.45126895737937,226.74316956251917,22785.25555594464,24435.10693359375,26084.95831124286,13.50394235746821,0.8869017118227878,-0.020619298054492727,-0.02040817389559868,24778.8234375,24435.10693359375,-1,25443.9375
2026-03-02,25443.9375,26113.513035997446,25042.190260341617,25176.105367541106,95597700.0,HPG,0.0,60.996697254293586,438.45866395497796,251.2527479568991,187.20591599807886,22851.36160276731,24522.15205078125,26192.94249879519,13.626784831559766,0.7758531000444945,-0.010471267083566488,-0.010416634224434396,24926.13046875,24522.15205078125,0,25443.9375
